rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_wcw_zero,ridge_wcw_mean,ridge_wcw_mean_nw,ridge_dm_zero,elastic_net_cw_zero,elastic_net_cw_mean,elastic_net_cw_mean_nw,elastic_net_wcw_zero,elastic_net_wcw_mean,elastic_net_wcw_mean_nw,elastic_net_dm_zero,gbm_cw_zero,gbm_cw_mean,gbm_cw_mean_nw,gbm_wcw_zero,gbm_wcw_mean,gbm_wcw_mean_nw,gbm_dm_zero,mean_cw_zero
30,-1.3511565750619534,-1.3652996560338178,-1.1891568018199743,-1.350447033626339,-1.3819943560472707,-1.180119364219382,3.8388286040402075,-1.5123554060673883,-1.545384785369174,-1.3316661850852607,-1.5125994357178183,-1.5437282682141114,-1.3262064536424847,2.97708998306297,-0.41468114270439366,-0.2511417742147411,-0.37024755850037444,-0.4361487898617343,-0.2367710399160194,-0.37412077322870035,1.4259272305158348,-0.8412727215976825
31,1.6362962170188413,0.43504314157552687,0.5133546694949798,1.638358838625012,0.4536204381681636,0.5232952509713267,2.2708963360419494,2.226728482000921,0.2942763213743299,0.2960521622486959,2.208883097072955,0.3171516097884352,0.2390536043271176,0.11088219231726953,2.388412712797274,-0.21231047806019396,-0.19700521149372588,2.412303736218802,-0.2880593861424784,-0.22045721512041755,-0.08642878344573292,2.5496604080396725
32,0.5520849778261373,-0.4071459340635884,-0.43697507743446207,0.5549973079610124,-0.38366066665462156,-0.4445783590339701,1.2347039522168568,1.527592546514418,0.22016758553736546,0.23456037067921437,1.5183071485816286,0.22384090275257865,0.2289927137967859,-0.11970275408661024,1.5477138496397278,-0.7972850021108547,-0.7939315386554466,1.5038629760496225,-0.8579601351497936,-0.7829960508679891,0.13917707602494067,2.6896388997859946
33,-1.1430830407270822,-1.1067044278269493,-1.2009173448126047,-1.1529323162038378,-1.1290937646564518,-1.1676679770907032,2.7454129106761753,-2.3814162471080573,-2.3797061129685444,-2.1240941334624046,-2.3753296716778967,-2.3101629559945818,-2.120873583779081,3.111230592228778,-0.47656235041967565,-0.40065415511251634,-0.5725621794919633,-0.4046789816877087,-0.42627776098464665,-0.5613837424630674,1.6054028957881128,-0.253765165633841
34,-0.29468178267422257,-0.2702251341663403,-0.2674486020232045,-0.3021422253113623,-0.23725837938636177,-0.28082371804415607,2.286671999601349,-0.0375653179584587,-0.05450291873604572,-0.0456647419128391,-0.003712392222368254,-0.05825595796629933,-0.008347619048466844,1.1781071133460275,-1.0191510206563923,-1.0214060506077483,-1.1412277952676784,-0.8874716002604462,-0.8555516617478303,-1.160664018024682,1.9156199461383212,-0.07444394069305625
35,0.05975545624742373,-0.36460079698527886,-0.3184006490487284,0.058944828099808985,-0.37032569252793635,-0.2998122399758201,2.247104226663468,0.9643396994085589,0.3488064235320515,0.3577018585189555,0.9273561913328171,0.34953113314664785,0.3385051362874893,0.7111753075605242,2.102734871491395,1.716111314908846,1.4231875020431186,2.0916381365614565,1.724283186920734,1.408435200394708,-0.7670439011985288,1.276431853753856
36,0.03887535549607569,-0.4440740342778996,-0.43318607067050086,0.04779349367217998,-0.432863376409129,-0.4476695614629225,2.407460321602502,0.8835619320014289,0.07499209202678252,0.08158063079112568,0.8977988964443668,0.07365769243246108,0.09210082755400609,0.3914122581115057,0.8945751382175056,-0.2024399561402763,-0.2147950764064871,0.9302064143575604,-0.24548673103588492,-0.19282778287394503,0.6184646984686757,1.8742928968130022
37,0.14090719522239406,-0.31590726420755527,-0.3433907915045567,0.1597392318039638,-0.3225572847377537,-0.3348446265514775,1.6220243855684848,0.3929078532972779,-0.3984488369957179,-0.44553858478475744,0.4016283294230832,-0.47536160673190997,-0.48973262548028357,0.5767268990601173,0.06466832177803619,-0.4506182792058876,-0.5088046367995968,0.03894025664616557,-0.4675768399129004,-0.5915649278430996,0.8380810797074629,1.0084479029845563
38,0.7373085088812973,-0.3634545232469853,-0.3575277148947558,0.7401831861398602,-0.3770966267383562,-0.3822658236995147,1.546087461448126,1.2820551632464872,-0.1758240502330671,-0.16773067891639593,1.2933745513924018,-0.15253628848072076,-0.1555301734273869,0.647707858930701,1.937032323784152,-0.017312516352529977,-0.021121534799674498,1.9212485763663951,-0.11334971054519669,0.00755582401509784,0.4937796223313279,2.513922660034168
39,0.2752556125347849,-0.4347924388904974,-0.46961790282948546,0.2846177479287093,-0.4341580370993472,-0.47134962639083944,2.7548891683520926,0.9081666194498386,0.0796935608542051,0.0806063265326302,0.8907219934228551,0.11604291853037364,0.030960600092573176,1.028108395220925,0.5879944096295981,-0.3216380366633566,-0.4371121049691702,0.5740051680891847,-0.33234995925512895,-0.4387926655908882,1.3527894863723098,0.912663108014577
