rep,BTC_h1_ridge_mean,BTC_h1_ridge_zero,BTC_h1_elastic_net_mean,BTC_h1_elastic_net_zero,BTC_h1_gbm_mean,BTC_h1_gbm_zero,BTC_h7_ridge_mean,BTC_h7_ridge_zero,BTC_h7_elastic_net_mean,BTC_h7_elastic_net_zero,BTC_h7_gbm_mean,BTC_h7_gbm_zero,ETH_h1_ridge_mean,ETH_h1_ridge_zero,ETH_h1_elastic_net_mean,ETH_h1_elastic_net_zero,ETH_h1_gbm_mean,ETH_h1_gbm_zero,ETH_h7_ridge_mean,ETH_h7_ridge_zero,ETH_h7_elastic_net_mean,ETH_h7_elastic_net_zero,ETH_h7_gbm_mean,ETH_h7_gbm_zero,SOL_h1_ridge_mean,SOL_h1_ridge_zero,SOL_h1_elastic_net_mean,SOL_h1_elastic_net_zero,SOL_h1_gbm_mean,SOL_h1_gbm_zero,SOL_h7_ridge_mean,SOL_h7_ridge_zero,SOL_h7_elastic_net_mean,SOL_h7_elastic_net_zero,SOL_h7_gbm_mean,SOL_h7_gbm_zero
20.0,0.6828799018398302,0.3345060485257522,0.998556904283293,0.444410553120762,0.7950648427255712,0.35687718508086996,1.1232218627280874,0.1800566096092362,1.2238130119746549,0.1396213978755224,-0.5392688356697372,-0.9566961507763713,0.5649510756405263,0.6361016228201687,0.6672897682218869,0.717344406558104,-0.20696385193201117,-0.057522348217567035,0.135537428836944,0.3519642952899741,0.38920658159715443,0.5881004060797355,1.1838658660774164,1.1503096341737111,0.5479549013983078,1.64617703163057,0.7150198817860294,2.1136352568173358,0.9047670190365497,2.5508948727878433,0.4276661102066889,2.4545753738157146,0.4713370895015553,2.5938114709195514,-0.14730094505846456,2.5249118455536665
21.0,-1.040426600962629,0.608476156981275,-1.0784503691472482,1.5768683141150848,0.5324903950409383,2.109915873515998,-1.072066069358098,1.8753655091654258,-0.5357728316159385,2.3211170319040986,1.580750193578432,3.404256819474024,-0.7628221201525532,-0.8609400574174425,-0.733355318825041,-0.8979696232484317,-0.5753277702929609,-0.9215718210978828,-0.3776097950363156,-0.5259073981054928,-0.9686080844842825,-1.0894801498200457,-1.1322916016695272,-1.2569881817930117,0.09837368154739262,0.5692397884751628,-0.016580691822548878,0.5674414359840118,-0.5275031593951962,0.2791976800120113,-0.26482791963659064,0.9216344427381437,-0.358363882537724,0.918525466214653,-0.5659687432624427,0.8058807668828594
22.0,-1.488774856809123,-1.459021471557708,-1.9994993371520169,-1.5999380370062168,-0.7078622714761248,-0.7139948210064734,-0.9222527357396942,-0.9712562375540702,-1.0947989897755126,-1.1457005762270744,-0.26411719106120035,-0.4209556398513043,1.196247120948976,1.184372876040819,1.2653759310442199,1.2413179299857298,1.0653755378686731,0.944006481770638,2.1338885191909034,1.9974645827529203,2.079722468504409,1.9357288186666872,1.8090815201829065,1.6364019011635944,2.256730341319254,2.3635064526785707,2.174955564330871,2.2725780969126164,0.9937926211957125,1.0745564263865102,-1.5369774794724713,-0.8511781100199839,-1.5724253080627184,-0.8688931157284585,-1.313271398013528,-0.4170735005205072
23.0,1.5638644257479457,1.6402888802588045,1.7767110414194858,1.6593042962460443,2.3455447907286113,2.3285307098403485,0.6099695492163646,1.0327734677260625,0.18092941536873366,0.9144603888664116,0.5943132967121194,1.985806602670009,-1.8260271426125834,-1.3209509978235652,-2.259290438528737,-1.3677338926272202,-1.7708729108535388,-0.9024196523687017,-0.9445432063220162,-0.36650762214680793,-0.804197260857927,-0.2388267995727451,-0.8496816160029655,-0.0910808768864591,-0.35505846511890005,-0.16204596288701456,0.04860815148844681,0.30466249512807403,-0.6700631058513866,-0.27531649697240773,1.1822035319623194,1.4318048410887205,1.2970230857558966,1.563368067646922,0.18140545875633274,1.000593982175945
24.0,0.5044890269776411,0.47803675869981704,0.3129644040556838,0.23622140230588728,0.3447982497646007,0.25043990253635867,1.8264335096739233,1.795423796065487,1.5646221041494615,1.5236944903573153,1.0590921816556704,0.8459072399901016,-1.5799448565379943,-1.6459364341318117,-1.4013084293341007,-1.4731651782505217,-0.03787189842987478,-0.4743915412509252,-1.8576200531502096,-1.754648240465795,-1.7974231982722162,-1.6618974504046546,-0.15782110534137678,-0.34796073993727916,-1.2083034286543493,-0.9297577851834384,-0.8542494285340797,-0.3074315765209764,-0.411613858939532,0.00816394182273343,-0.9394035114369922,0.027544978739837123,-0.8918695004557775,0.11714653531471259,-0.5806756514393284,0.6894085002746723
25.0,0.35336388646264344,0.34024315538226707,-0.11670791525345241,-0.23277108243961797,1.293962655777496,1.223245512474057,-0.29999098436537375,-0.3374642567785087,-0.32089509942713107,-0.3942531072325221,1.847920871227256,1.6070001194665426,0.6532507258553952,0.6468269071016988,0.7090878692333752,0.6482563061737182,-0.5507446729007913,-0.5931463483927314,1.0348147541597705,0.9145915895584611,0.9148082590789858,0.7366759798186032,-0.05248573210102855,-0.36185978550173464,-0.12614880877855084,0.13135471134859472,0.040318374464740576,0.40281598339578334,-0.464443559508535,-0.3327788799401203,1.5022676292909793,1.9825215257169564,1.4806012402020683,1.9689991493341286,0.7799646775281923,1.306682740642944
26.0,-0.8172650219410625,-0.7648493306109858,-0.34891980447918375,-0.25683661668359575,-0.37482503269205775,-0.27643563763592954,-1.3013628224080296,-1.189243739784463,-1.180526606700341,-1.0091931849044027,-1.5172308735030742,-1.1175537113799836,-0.7861249515855562,0.08770356438323453,-1.1333019931123374,0.3745372619725202,-2.2667987122172537,1.8023065742347903,-1.470893711621036,-0.16375154132477013,-1.439153252733506,0.14758889592955887,0.2521907055599744,2.9651684378037007,-0.7584776795274738,-0.5912871217710481,-0.22615069463981446,-0.13296511575936285,0.675149432120718,0.8331356755598958,0.5969254708989032,0.8434150570165095,0.2532940327463248,0.5268278337099414,-0.8317189828232371,-0.2449009597365379
27.0,0.7652135426072394,0.7904136016817764,0.622598133533687,0.4832544457799331,-1.456095325532372,-1.5266254451987942,-0.5003894774430112,-0.6236328316414455,-0.7224152336481233,-0.8761356938422338,-1.9585949082435172,-2.285910748219362,0.5501332339870776,0.610259864308083,-0.052239110524378254,0.07357405254174285,0.6316223499824525,0.6411101975622808,0.3055153655581879,0.4279073449601705,0.15502768117454493,0.3226153035981369,1.0356365199730675,0.942121345156812,1.0092001962276318,1.0402418263348452,0.6171703709117691,0.5958696701811814,-0.10656528052970071,-0.12413932515863214,0.40410779423952015,0.44348458071103775,0.47427792444785055,0.4681383819770038,0.6155375314743976,0.35747326676856434
28.0,0.6076773128218946,1.7128837450896763,0.9162887963665343,2.6339264120632824,0.32058543821033053,1.6617421836133717,1.3777130929311763,3.186281222506309,1.5591025720178333,3.474764990076776,1.0528845829821656,3.317944370574901,-1.2961795193170011,-0.36676787585424264,-1.6131216541836106,-0.21694209687705085,-1.9540343981582458,-0.42004881535996913,-1.4441584071419429,-0.24185006880689702,-1.4918009428375414,-0.17044359245401572,-0.8477846743375471,1.033441859125963,-2.1111007293272577,-1.5092616524685012,-1.6953493518820146,-0.9811892122957271,-0.9755669898957288,-0.07343348189516245,-1.2993868991271051,-0.7361786460615176,-1.356815033688766,-0.7893492397748433,-0.8786093774313006,0.4004371517096666
29.0,-0.22532892356824522,-0.1195823047028485,-0.35286039634815286,-0.04954568324340492,-1.565719201028039,-1.1538902524289294,-1.7706558763150746,-1.1781627516733024,-1.8115338046448013,-0.9046110323594805,-0.23315592735200663,0.3334545132752938,0.45716699995547133,0.29466305865529246,0.03548039782679305,-0.3256102862981218,1.2877898328104076,0.815979229105823,-1.0515739700169253,-1.5205548244260114,-0.9765557810926828,-1.4926146593191956,-0.48168036873119124,-1.7302878744312948,0.4375820419302638,1.3732989375609055,1.0704060649470242,2.1046781808120287,-0.27069504476613926,0.9256610532395403,1.1767903095890255,2.425491046080821,1.3742985309289628,2.5768598580903896,-0.011305976761631767,2.71088938495038
