rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_dm_zero,gbm_cw_zero,gbm_cw_mean,gbm_cw_mean_nw,gbm_dm_zero,mean_cw_zero
89,-0.04988888736572322,0.11517094584647747,0.11754278498919,2.4608058592183175,-0.11284077661270615,0.05304994040580938,0.053828092194123864,1.2015583594517507,-1.5987032323424217
90,2.0820205139361248,1.5617424145882712,1.6290058731004624,0.8215805512683843,2.4487446746051496,1.9173354213984337,2.0255527357902756,-0.2249742714601031,1.327297013358693
91,-1.0192068622420594,-1.5819270033352952,-1.392448351073469,4.188397778047301,-0.3762953877520056,-0.721149061740891,-0.7382485682800793,1.9333600333497172,-0.131704043991385
92,1.903048654595382,0.7321406921671807,0.7608573599215311,1.4518774615333345,2.3557642148209945,-0.23299958169703866,-0.23733962828662705,-0.7627359116108613,3.514013541657716
93,1.7700606775569472,1.067535661759279,1.2157458850816505,0.9634255632670925,1.5798393704629097,0.5978990008750614,0.6036757354748213,0.09075689711752778,1.37849719051913
94,1.2764035665900626,0.7811009373649767,0.7881244484254633,2.0958316710691993,0.8667780659430576,0.04233054726211381,0.04270239222118744,0.8541449494011474,1.1901822096719223
95,1.3037380366237863,0.09570848608219833,0.09616641649679555,1.4556939658440124,1.7862775553752952,0.3419948342194766,0.37107262410049174,0.2974143636106507,2.849652682017281
96,0.4088780659988861,-0.42501720685418604,-0.48520064083529796,2.424957653480751,1.116115873775238,0.15687692637762715,0.1694404400953092,0.8378421306615524,1.3185807728731782
97,0.8808697374154993,0.8607403765433738,0.8640550442640862,2.5224528904558268,1.703690828514068,1.8095890468964737,1.9378224437753757,1.2557792664495842,-0.8377013388867818
98,0.28862000337850147,0.09867240008406024,0.12188886395927179,2.1912218487303985,-0.4921481838331793,-0.9000498281673012,-0.8699729190580656,1.6811058778927004,0.8036424614607123
99,0.6461017862340424,0.9121209493145457,0.9260993273485456,2.037020236302219,0.11645732437429326,0.5344348607553194,0.5905223776118067,1.7294771363041035,-0.7900631962563716
100,-0.3521779018158338,-0.7029824162355488,-0.7138447339915959,2.840686664376609,-0.5146254969520928,-1.0159121630795485,-1.1249079207648112,1.8371417712355311,0.7950453535566322
101,0.8284166299899134,0.6507301964751748,0.6186596479133829,2.0988863618151927,0.18679948473605557,-0.6172268826756533,-0.6321280607679579,1.5659846672288722,0.23936676899111037
102,-0.3751370189749339,-0.30447599347350207,-0.3049697948141107,3.631232177384471,-0.8846469152167858,-0.5055572915414577,-0.5362863487402174,2.2316927190157836,-1.3472086283676876
103,2.207606593489393,1.0679838987259267,1.0917096284222059,0.48824595306725627,2.267688000413254,0.7309781567445822,0.7001841698324742,0.0654159889606607,2.337555998190766
104,0.45916972282431096,-0.2134031699590059,-0.20629611814102217,2.1675843822815652,1.4197977785200284,0.41656961898625394,0.40254588426341253,0.5256701677259373,1.5077738695726848
105,-0.5476343039883249,-1.5702062523412506,-1.5916032863245246,2.56533081415259,2.033230439526414,1.2202255082115803,1.1880828024902519,-0.5823500605520902,1.6890769380888409
106,0.9582970061764885,0.8211419841236887,0.8361628994418249,1.3447688212829632,-1.780002148854039,-2.1146654212765865,-1.9783433769056513,2.800123447441284,0.5682564761827422
107,1.1679611877509706,0.8305367807998346,0.8231106639943714,1.3066242744723149,-0.31242758975346746,-0.7181723570434386,-0.5805377387790573,2.4816528475322377,1.4495396894783388
108,1.4145559292775303,1.2085568063518128,1.101174303757328,1.522273447260565,0.26725033395713227,-0.13961805767259616,-0.13966886666048173,1.123887340691612,0.4818104316301159
109,1.693861101735327,1.882398994305843,1.74115688223409,0.9024449282850993,-0.16343194994877028,0.1820179952397962,0.18701026128145856,1.2255236233980549,-1.2959877773392858
110,1.6921754116133438,1.505060878620512,1.6443391235952092,1.3889783177406343,0.527294508672485,-0.6888545312686845,-0.7217545965482447,1.187169864358474,0.9537717314685665
111,-0.29449908612205733,-1.6101315317807177,-1.7307968022561915,2.9779624347325298,1.4920482641425443,0.5634293800701405,0.5914155879870294,1.0646068082559181,1.107324027118569
112,2.406763422313258,2.1688751770734687,2.376758867189093,0.7443765201068318,1.1722133563992547,0.7620391846668341,0.7931003871699861,1.3597159397448122,0.7948553173610281
113,-1.0145771512758774,-0.9220718731919011,-0.9322791932031486,3.2513531639230653,-1.381409851286632,-1.4333129779648046,-1.361681461045646,2.885301465411565,-0.39170058654451706
114,0.5271603542104386,0.6821645446414775,0.7801477879735909,1.6240590641514396,0.9599497080783371,1.4185961278568717,1.4225914470021046,0.45636410966252733,-0.39445593857206024
115,0.32307479340199907,0.17202304824144254,0.17844514862806432,2.8873115019037745,0.09078841734760654,-0.26887015940057607,-0.24679594139608188,1.150069687186918,0.6758277883012256
116,0.36946057478186145,-0.4018737804526109,-0.410130077190061,2.1898035626651455,1.4683696135149022,0.6108190054515574,0.6130912294213342,0.6915039522318268,1.5530395828569807
117,0.6495781762307357,-0.525299398738781,-0.561857164820457,2.1521260968308566,0.3150637151870006,-1.1534853848419655,-1.0521639880056566,1.5582273390243542,1.8471416394267381
118,0.9646455124794032,0.13534198444490605,0.14377940155355548,1.5209983512387903,0.3584103866722763,-1.1005933740366032,-0.9709912766365482,1.441274995480521,1.9238216590689377
119,0.48145072308845915,0.18601613438447145,0.20521551311016012,1.850347774291527,1.1013114357684017,0.7660435122069312,0.7276738119146354,0.4840016293834716,0.6225999379262099
120,2.8241431030620787,0.7960765334992654,0.8130904084241104,-0.45720691873460406,2.5032130641352786,0.6268497414222105,0.7354622558593827,-0.4181915392932889,3.259933226250604
121,1.011043258784782,1.1532414085698792,1.14888161210166,1.561063576732063,-1.201912479155291,-1.4876569137012523,-1.5444613161302645,2.650690360536315,-0.17057142269137252
122,-0.7514595767119763,-0.8001639242679509,-0.7713832315785162,2.8938566116010054,-0.4558876863187745,-0.36031475552822806,-0.34261952682604335,1.7242331635025123,-0.18749382177343807
